f1,f2,f3,f4,f5,ax,ay,az,posture,label
1092.5,262.4,342.6,3560.6,196.0,15073.6,-4648.0,6359.2,D,
1093.8,262.4,342.3,3565.4,193.9,15076.0,-4636.4,6345.2,D,
1094.6,262.8,342.0,3565.7,193.7,15076.0,-4630.8,6350.8,D,
1094.7,262.3,342.5,3565.2,193.5,15070.4,-4647.6,6373.2,D,
1093.5,258.5,342.5,3565.2,195.4,15071.6,-4649.6,6374.4,D,
1093.1,256.8,343.6,3565.1,195.6,15058.8,-4630.0,6379.6,D,
1092.7,256.4,343.5,3564.5,195.5,15057.2,-4672.8,6380.8,D,
1089.5,256.1,341.8,3564.4,195.8,15085.6,-4632.4,6361.2,D,
1089.3,255.9,342.0,3563.7,195.8,15089.2,-4669.2,6381.2,D,
1088.9,255.7,341.7,3563.7,195.7,15114.8,-4660.8,6366.8,D,
1089.5,256.4,340.7,3561.7,197.3,15116.4,-4666.8,6354.0,D,
1088.1,257.7,340.7,3560.8,199.5,15118.4,-4663.2,6350.4,D,
1086.5,257.3,340.6,3560.1,200.1,15127.2,-4644.0,6316.0,D,
1081.7,258.3,340.4,3559.5,200.7,15106.4,-4647.6,6291.2,D,
1088.2,260.7,340.4,3560.5,199.8,15108.8,-4624.0,6277.2,D,
1089.0,261.4,338.7,3560.3,200.2,15108.0,-4652.4,6266.0,D,
1088.1,261.2,338.1,3560.0,200.1,15126.8,-4622.8,6271.6,D,
1088.0,261.2,333.9,3560.1,198.7,15107.2,-4664.4,6291.2,D,
1088.4,262.3,334.0,3563.9,198.7,15078.8,-4654.4,6268.4,D,
1088.6,262.3,333.6,3564.0,198.4,15068.8,-4664.0,6268.8,D,
1088.3,261.5,333.6,3563.8,197.5,15078.0,-4655.2,6242.4,D,
1088.0,262.2,334.2,3564.5,198.2,15088.4,-4651.2,6229.2,D,
1089.4,262.2,334.4,3565.0,197.6,15108.8,-4630.0,6226.4,D,
1095.9,260.6,334.4,3565.8,197.5,15150.8,-4616.8,6212.8,D,
1090.4,265.9,334.5,3565.1,197.1,15161.6,-4659.6,6238.0,D,
1090.1,264.8,334.6,3564.8,196.9,15178.8,-4638.4,6221.2,D,
1090.6,264.2,335.0,3565.8,196.8,15157.2,-4632.0,6223.6,D,
1090.4,264.1,338.4,3565.6,197.3,15174.8,-4593.6,6180.8,D,
1090.8,262.9,338.3,3557.9,197.6,15206.8,-4530.0,6194.8,D,
1092.4,264.0,338.0,3557.9,200.4,15228.8,-4493.2,6189.2,D,
1092.4,264.7,337.8,3557.7,200.0,15236.0,-4490.8,6193.2,D,
1091.4,262.9,337.2,3557.8,199.3,15211.2,-4565.2,6183.2,D,
1089.0,267.3,336.9,3557.7,199.5,15200.0,-4634.8,6177.2,D,
1087.2,267.3,337.3,3557.9,199.6,15172.4,-4610.8,6145.6,D,
1085.1,263.9,337.5,3558.3,200.8,15163.6,-4542.0,6088.4,D,
1087.2,264.8,337.9,3558.7,201.6,15162.4,-4549.2,6050.0,D,
1086.4,266.1,337.5,3557.7,202.0,15174.8,-4519.6,5984.0,D,
1085.7,266.1,338.3,3557.7,202.8,15198.4,-4501.2,5914.0,D,
1084.9,265.9,338.9,3562.2,200.9,15213.6,-4549.2,5885.6,D,
1083.3,265.0,339.3,3562.7,197.9,15220.8,-4555.6,5894.0,D,
1083.5,264.2,340.2,3563.5,198.5,15262.0,-4596.8,5909.2,D,
1085.2,264.9,341.6,3563.4,198.5,15295.6,-4516.0,5930.8,D,
1081.9,261.0,342.5,3562.9,198.9,15293.2,-4456.8,5945.2,D,
1083.2,261.0,342.9,3563.2,199.0,15285.2,-4464.0,5967.2,D,
1088.0,258.1,344.2,3563.0,198.4,15278.0,-4484.8,5988.8,D,
1085.3,259.1,344.4,3565.0,196.8,15266.8,-4480.8,6025.6,D,
1085.7,258.5,344.7,3562.7,197.6,15248.8,-4526.0,6097.2,D,
1085.9,258.8,345.3,3563.3,198.7,15230.8,-4550.4,6169.2,D,
1086.0,260.2,345.9,3562.9,200.9,15208.0,-4555.6,6170.0,D,
1086.1,259.1,346.6,3561.9,201.1,15191.6,-4602.4,6158.8,D,
1086.2,259.3,346.0,3562.3,200.7,15146.8,-4542.8,6133.6,D,
1087.1,258.9,347.2,3562.3,200.7,15124.0,-4579.2,6144.4,D,
1091.9,256.9,347.3,3563.2,200.2,15142.8,-4562.0,6143.2,D,
1090.1,257.3,346.9,3563.2,200.6,15144.4,-4588.8,6152.0,D,
1087.1,259.1,343.9,3562.8,200.4,15152.8,-4572.4,6158.8,D,
1087.7,258.4,344.5,3561.0,201.6,15168.4,-4568.0,6164.8,D,
1087.1,258.0,345.3,3563.1,198.7,15190.0,-4557.6,6158.4,D,
1087.5,258.4,345.5,3562.7,198.2,15196.4,-4552.8,6185.2,D,
1087.6,257.3,345.2,3563.3,198.5,15199.6,-4553.6,6204.8,D,
1087.9,258.1,345.4,3564.0,198.5,15194.8,-4503.2,6236.8,D,
1087.8,257.7,346.4,3563.4,198.5,15202.8,-4512.4,6283.2,D,
1086.8,258.0,345.3,3563.6,198.3,15209.2,-4470.0,6263.6,D,
1088.0,254.4,345.6,3563.5,199.0,15163.6,-4493.2,6259.2,D,
1088.5,255.7,346.0,3563.0,198.9,15172.0,-4477.6,6255.6,D,
1088.7,256.1,347.2,3561.2,198.9,15158.8,-4484.0,6251.6,D,
1088.8,255.6,347.3,3560.8,196.7,15155.6,-4496.4,6256.8,D,
1088.8,255.9,347.1,3561.4,198.9,15163.6,-4497.2,6144.4,D,
1089.3,255.6,347.2,3561.2,199.0,15143.6,-4506.4,6137.2,D,
1079.5,257.2,347.2,3562.2,197.9,15133.6,-4503.2,6162.0,D,
1079.0,257.5,344.9,3562.4,197.9,15124.0,-4509.6,6128.4,D,
1079.1,258.0,344.6,3562.4,197.9,15092.0,-4506.8,6105.6,D,
1079.0,260.4,344.6,3562.6,198.3,15097.6,-4511.6,6106.8,D,
1077.5,265.4,344.4,3563.0,198.0,15101.2,-4550.4,6148.8,D,
1076.6,263.6,344.6,3563.5,197.9,15079.2,-4552.0,6255.2,D,
1076.5,263.0,346.1,3566.2,198.2,15108.8,-4542.4,6216.4,D,
1075.3,263.0,345.7,3566.3,201.1,15092.8,-4525.6,6220.8,D,
1074.8,262.8,345.9,3566.8,201.1,15087.6,-4541.2,6370.8,D,
1069.0,262.2,346.0,3568.0,200.2,15090.8,-4526.8,6361.6,D,
1078.4,264.2,346.3,3566.9,200.4,15081.6,-4510.0,6368.4,D,
1078.2,265.6,347.4,3566.2,201.2,15095.6,-4474.8,6321.6,D,
1078.2,265.5,346.9,3566.0,201.5,15096.8,-4472.8,6344.0,D,
1078.3,262.7,346.6,3566.0,201.4,15097.2,-4476.4,6366.4,D,
1078.3,262.9,346.8,3566.0,202.0,15114.8,-4430.0,6340.4,D,
1078.6,262.7,346.5,3565.7,202.4,15146.0,-4402.4,6259.6,D,
1078.2,263.2,346.3,3565.7,201.9,15130.4,-4429.2,6304.0,D,
1079.9,263.9,345.8,3565.8,200.8,15138.4,-4410.0,6310.0,D,
1080.9,263.6,346.0,3565.5,199.9,15142.4,-4364.0,6264.0,D,
1086.6,264.6,346.5,3564.8,200.6,15145.2,-4354.8,6273.6,D,
1086.4,261.0,347.1,3565.4,200.8,15162.0,-4322.4,6245.2,D,
1086.1,259.2,347.0,3565.7,199.5,15160.4,-4343.2,6332.0,D,
1085.8,258.3,347.4,3564.8,199.3,15182.0,-4297.6,6335.2,D,
1085.8,257.9,346.9,3564.7,199.0,15182.8,-4277.2,6346.0,D,
1086.1,257.6,346.9,3566.1,197.9,15222.8,-4270.4,6328.8,D,
1086.7,258.0,347.2,3566.2,197.9,15214.0,-4281.2,6332.0,D,
1086.9,258.2,347.1,3565.7,197.8,15224.0,-4273.6,6352.8,D,
1086.1,259.4,348.0,3564.1,198.0,15235.2,-4291.6,6365.6,D,
1084.5,259.4,349.6,3563.9,198.4,15202.0,-4291.2,6390.4,D,
1084.2,258.1,349.5,3564.1,198.0,15205.2,-4278.0,6436.4,D,
1083.2,258.6,348.9,3563.1,197.8,15223.2,-4269.6,6458.4,D,
1083.7,258.7,350.7,3563.1,198.5,15231.6,-4242.0,6480.8,D,
1083.4,259.8,349.8,3564.1,199.1,15246.4,-4229.2,6526.8,D,
1083.3,259.8,349.6,3564.0,198.7,15247.6,-4220.0,6515.2,D,
1083.6,260.9,348.7,3562.0,198.7,15202.8,-4239.2,6565.2,D,
1083.4,261.2,347.6,3561.6,198.3,15204.0,-4238.0,6577.6,D,
1083.5,260.5,347.0,3562.1,199.5,15198.4,-4205.2,6600.4,D,
1083.8,258.9,345.6,3564.2,199.6,15224.0,-4206.0,6596.4,D,
1085.3,257.8,342.4,3563.8,200.1,15236.4,-4193.6,6658.0,D,
1083.7,258.9,340.3,3564.0,200.1,15228.8,-4218.4,6615.2,D,
1083.9,258.4,338.1,3568.3,200.5,15168.4,-4238.0,6628.8,D,
1084.0,258.8,336.0,3568.7,200.6,15111.6,-4229.2,6661.2,D,
1083.0,258.3,335.8,3568.8,200.5,15112.8,-4289.2,6506.4,D,
1083.8,258.3,335.0,3568.7,201.4,15085.6,-4288.4,6506.8,D,
1083.3,257.8,334.4,3568.5,202.0,15088.8,-4292.0,6496.8,D,
1083.8,255.9,334.2,3569.1,202.1,15078.8,-4312.0,6481.2,D,
1084.2,256.3,333.8,3567.7,201.5,15047.2,-4361.2,6498.0,D,
1084.1,256.4,332.3,3567.4,201.3,14996.4,-4371.6,6532.0,D,
1084.4,258.2,332.3,3567.3,201.1,14979.2,-4402.4,6509.2,D,
1085.9,257.8,332.7,3571.3,201.6,14991.2,-4403.2,6534.8,D,
1086.8,258.1,333.5,3572.5,201.2,15043.6,-4408.4,6521.2,D,
1086.3,258.2,333.8,3572.4,201.2,15079.2,-4426.8,6466.0,D,
1087.8,258.1,334.1,3572.2,201.6,15036.0,-4415.6,6578.4,D,
1086.7,258.2,334.4,3571.9,201.4,15047.6,-4416.8,6611.2,D,
1080.4,260.7,334.6,3572.1,201.0,15033.2,-4387.6,6612.8,D,
1080.1,259.9,334.6,3572.2,200.9,15060.0,-4370.8,6589.2,D,
1081.3,259.2,336.1,3572.9,201.0,15049.2,-4321.2,6590.0,D,
1081.0,260.0,335.8,3570.6,201.4,15073.6,-4319.6,6590.8,D,
1080.6,259.3,335.9,3571.8,201.4,15099.2,-4299.2,6561.6,D,
1079.6,259.8,335.4,3567.1,201.9,15090.4,-4295.2,6552.0,D,
1079.0,259.6,335.4,3561.7,201.8,15066.0,-4308.0,6538.4,D,
1078.9,259.6,335.4,3561.2,201.8,15066.0,-4304.4,6544.0,D,
1077.6,260.4,335.5,3561.4,200.5,15110.8,-4284.4,6525.6,D,
1077.6,260.4,335.9,3562.0,200.8,15123.2,-4288.4,6492.0,D,
1084.6,257.8,335.9,3562.3,200.8,15133.2,-4311.2,6459.6,D,
1084.6,260.0,337.8,3562.0,200.6,15093.6,-4312.0,6489.2,D,
1083.1,260.7,336.6,3562.4,200.0,15139.2,-4310.8,6456.4,D,
1083.4,259.5,338.6,3560.4,200.6,15134.0,-4283.2,6419.2,D,
1083.2,259.3,337.6,3557.6,200.6,15123.2,-4287.6,6413.2,D,
1084.2,258.6,338.6,3558.1,199.9,15141.6,-4273.2,6423.2,D,
1084.0,259.0,338.5,3558.5,200.5,15135.2,-4255.6,6479.2,D,
1084.6,257.6,338.5,3558.3,200.5,15159.2,-4255.2,6470.0,D,
1085.5,251.1,339.0,3558.6,201.4,15134.8,-4278.8,6455.2,D,
1085.8,251.2,339.4,3558.5,201.3,15129.2,-4287.6,6467.2,D,
1084.7,251.4,339.7,3557.6,202.1,15151.6,-4252.0,6471.6,D,
1089.2,250.7,337.3,3556.2,202.4,15156.0,-4225.2,6418.4,D,
1089.2,250.5,334.9,3556.5,202.8,15166.0,-4220.8,6414.4,D,
1089.0,250.7,334.9,3561.0,200.9,15166.8,-4181.2,6414.0,D,
1092.1,251.5,335.8,3563.3,201.0,15202.4,-4114.0,6395.2,D,
1091.2,251.5,334.8,3563.5,201.1,15213.6,-4091.2,6351.2,D,
1092.5,251.8,334.9,3563.3,202.9,15271.6,-4040.4,6249.2,D,
1094.3,251.9,335.0,3563.3,201.8,15290.8,-4034.4,6214.8,D,
1093.0,257.7,334.1,3564.0,202.1,15276.4,-3990.0,6175.6,D,
1092.9,255.9,331.5,3559.2,201.9,15254.8,-3943.6,6022.0,D,
1093.4,255.5,331.4,3560.3,201.3,15232.0,-3964.0,6023.2,D,
1088.3,256.6,332.1,3566.9,201.5,15309.6,-3931.2,6122.0,D,
1088.0,256.5,334.7,3566.6,201.2,15328.0,-3910.4,6132.4,D,
1088.1,256.5,334.5,3566.7,202.2,15307.6,-3892.0,6150.0,D,
1083.8,256.2,334.6,3566.6,201.8,15264.0,-4002.4,6177.6,D,
1085.5,256.0,335.4,3566.5,201.3,15235.2,-3996.4,6244.0,D,
1085.2,254.9,336.0,3565.8,199.4,15158.8,-4098.4,6358.8,D,
1083.4,256.5,336.2,3566.2,200.6,15094.4,-4138.4,6479.6,D,
1085.5,260.6,335.8,3565.6,200.0,15063.2,-4164.4,6634.8,D,
1085.5,262.4,338.0,3569.9,200.4,15103.2,-4126.4,6888.4,D,
1085.6,262.6,337.9,3569.6,200.8,15109.6,-4068.8,7022.4,D,
1086.0,263.4,337.9,3564.2,201.9,15060.8,-4013.6,7068.8,D,
1086.0,263.7,338.0,3564.4,202.9,15016.4,-3996.8,7134.4,D,
1085.7,263.7,337.5,3563.8,202.8,15040.4,-3950.8,7188.0,D,
1087.9,263.5,337.5,3564.2,202.6,15066.0,-3830.8,7214.8,D,
1087.0,262.9,336.9,3563.5,202.4,15080.0,-3780.8,7253.6,D,
1086.7,264.0,336.9,3564.5,202.0,15124.4,-3645.2,7255.6,D,
1086.2,262.4,335.0,3564.7,201.4,15130.4,-3580.0,7260.0,D,
1085.5,258.6,335.9,3564.0,201.2,15136.4,-3540.4,7258.8,D,
1084.5,258.4,335.6,3564.5,201.3,15084.4,-3586.8,7218.0,D,
1083.9,258.2,335.4,3560.7,200.8,15058.4,-3608.0,7175.2,D,
1082.7,257.0,335.2,3560.4,200.1,15039.2,-3627.2,7138.4,D,
1082.7,256.6,334.7,3562.0,199.4,15023.6,-3668.4,7145.2,D,
1082.5,256.9,335.4,3562.3,199.1,15022.4,-3692.4,7146.4,D,
1081.8,257.3,335.3,3563.0,199.4,14990.0,-3754.0,7166.0,D,
1082.4,256.2,335.8,3563.0,199.7,14955.6,-3788.0,7166.0,D,
1083.3,255.1,335.3,3562.4,199.2,14941.2,-3836.4,7170.0,D,
1078.9,254.4,337.3,3562.4,199.6,14942.8,-3850.4,7142.0,D,
1067.2,251.0,337.0,3561.9,200.1,14974.0,-3890.0,7123.6,D,
1067.7,250.6,337.2,3555.6,198.8,15002.0,-3900.0,7094.8,D,
1067.7,250.7,337.8,3559.2,198.8,15010.0,-3874.8,7106.8,D,
1069.1,250.8,337.9,3559.9,198.8,14998.8,-3870.8,7155.6,D,
1068.6,250.3,337.8,3558.3,197.0,15005.2,-3824.8,7168.8,D,
1069.2,248.2,338.0,3558.5,197.3,14966.0,-3866.0,7171.6,D,
1066.1,249.3,338.0,3557.9,197.9,14977.6,-3810.8,7176.4,D,
1065.7,251.9,338.1,3558.9,198.4,14986.0,-3810.8,7186.8,D,
1059.9,249.9,338.5,3558.6,199.2,14963.2,-3805.2,7243.6,D,
1064.7,251.2,338.6,3555.3,199.2,14964.4,-3778.0,7262.0,D,
1076.6,254.8,341.4,3554.9,199.8,14940.8,-3730.8,7270.8,D,
1077.0,255.1,341.3,3561.1,200.6,14932.0,-3684.8,7302.0,D,
1077.4,254.5,340.8,3564.8,200.6,14930.8,-3709.2,7260.4,D,
1077.1,254.4,341.7,3564.8,199.7,14928.4,-3714.0,7215.6,D,
1077.9,255.6,341.7,3564.9,203.3,14944.0,-3724.8,7177.2,D,
1078.6,255.6,341.3,3564.2,203.8,14978.4,-3706.4,7169.2,D,
1081.8,254.2,341.5,3563.4,203.2,14972.8,-3732.0,7174.0,D,
1081.1,253.4,341.4,3562.7,203.2,14985.6,-3731.6,7160.8,D,
1085.9,256.0,341.0,3563.5,203.8,14997.2,-3730.0,7104.8,D,
1084.9,256.4,340.8,3572.5,203.5,14997.2,-3724.0,7109.6,D,
1085.1,256.2,338.3,3573.9,201.9,15023.6,-3726.0,7067.2,D,
1085.1,256.6,338.6,3574.0,202.6,15020.0,-3723.6,7076.8,D,
1084.8,256.8,338.7,3570.8,202.4,15034.8,-3717.6,7099.6,D,
1082.2,256.1,338.0,3570.5,202.7,15039.6,-3758.0,7096.4,D,
1082.6,257.4,338.5,3570.5,200.7,15015.6,-3772.4,7111.6,D,
1081.6,259.0,338.5,3571.3,200.2,15017.6,-3763.6,7090.0,D,
1081.4,259.5,338.9,3572.4,200.5,15026.8,-3745.6,7090.0,D,
1081.8,259.6,340.6,3569.2,200.3,15018.4,-3748.4,7100.8,D,
1081.5,259.7,341.0,3570.6,200.1,15027.6,-3727.2,7106.0,D,
1082.5,259.1,340.8,3563.7,200.2,15024.8,-3738.4,7076.4,D,
1081.5,259.3,340.7,3563.5,200.6,15029.2,-3719.6,7117.6,D,
1082.2,259.1,340.2,3563.3,200.5,15028.4,-3742.0,7132.0,D,
1082.1,259.2,340.2,3563.3,202.3,15032.8,-3719.6,7142.8,D,
1082.4,260.1,341.0,3564.3,202.0,15032.8,-3696.4,7153.2,D,
1081.6,258.2,341.0,3564.2,202.2,15036.8,-3659.2,7174.0,D,
1080.4,258.6,341.2,3562.7,202.5,15019.6,-3658.8,7206.4,D,
1080.4,257.9,340.6,3565.6,202.2,15028.4,-3604.0,7113.2,D,
1080.7,257.6,338.8,3569.2,202.6,15026.8,-3558.8,7110.8,D,
1081.7,257.3,338.3,3567.6,202.7,15035.6,-3578.0,7108.0,D,
1081.3,259.1,338.5,3568.9,203.1,15036.0,-3550.4,7137.2,D,
1082.6,259.3,338.4,3569.1,202.9,15040.0,-3544.4,7135.6,D,
1078.7,258.9,338.6,3569.4,202.5,15048.8,-3504.0,7096.4,D,
1080.4,259.5,339.4,3569.4,201.2,15019.2,-3496.0,7085.2,D,
1082.1,259.3,338.6,3568.4,201.5,15019.2,-3510.0,7095.2,D,
1082.6,262.1,336.4,3567.9,201.9,15034.4,-3482.4,7076.8,D,
1083.5,261.7,337.0,3569.5,200.7,15052.4,-3482.4,7110.4,D,
1085.2,261.7,337.3,3566.4,200.7,15050.8,-3525.6,7227.2,D,
1105.2,283.7,488.4,3570.6,268.1,950.4,-3139.6,16881.6,E,
1106.8,283.4,488.7,3570.5,269.3,1007.2,-3131.2,16828.0,E,
1106.7,283.7,489.7,3571.0,269.4,1035.2,-3152.0,16857.6,E,
1105.2,284.3,489.3,3570.9,269.3,1042.0,-3172.0,16910.4,E,
1103.6,285.1,488.9,3570.5,269.4,1085.2,-3168.0,16887.6,E,
1101.4,285.2,488.1,3570.6,269.5,1152.0,-3161.6,16856.8,E,
1102.5,288.4,488.2,3571.2,269.6,1151.2,-3168.4,16842.8,E,
1101.5,288.3,488.0,3571.1,268.1,1176.4,-3087.6,16860.8,E,
1101.8,288.4,487.6,3570.4,268.1,1183.6,-3028.0,16875.2,E,
1101.6,287.7,487.6,3567.0,268.3,1190.4,-2974.4,16903.6,E,
1101.3,288.0,487.3,3568.1,269.7,1226.4,-2930.8,16954.4,E,
1100.1,288.6,487.1,3568.3,268.2,1246.4,-2907.6,16981.6,E,
1101.1,287.3,486.3,3567.9,268.4,1272.8,-2868.4,16948.4,E,
1099.9,288.0,486.0,3568.4,268.3,1289.2,-2806.0,16929.6,E,
1103.9,289.2,486.3,3568.1,268.8,1288.0,-2806.4,16974.4,E,
1106.0,288.8,486.2,3568.1,269.0,1261.2,-2845.2,17012.0,E,
1106.6,290.0,486.5,3570.9,269.0,1256.4,-2780.0,17077.6,E,
1106.6,291.2,486.7,3571.1,270.8,1263.6,-2874.4,17100.8,E,
1106.6,291.6,487.2,3571.6,269.4,1260.0,-2810.8,17178.4,E,
1106.6,291.4,487.2,3571.0,269.4,1227.2,-2732.0,17212.4,E,
1104.1,290.6,487.7,3569.7,269.5,1179.6,-2768.0,17178.8,E,
1113.9,290.6,487.0,3569.9,270.0,1146.4,-2769.6,17147.2,E,
1109.2,291.0,486.0,3570.1,269.9,1167.6,-2803.2,17084.8,E,
1111.3,290.4,486.0,3569.5,270.1,1230.0,-2880.0,16982.8,E,
1108.9,289.2,486.6,3570.2,269.4,1265.6,-2892.4,16940.0,E,
1110.1,290.0,486.4,3570.2,269.3,1331.2,-2896.0,16884.8,E,
1109.5,288.9,486.1,3567.6,267.8,1384.0,-2951.2,16848.0,E,
1110.3,287.8,486.4,3567.6,267.7,1366.4,-2922.8,16857.2,E,
1106.4,287.6,486.0,3567.6,269.3,1356.8,-3075.6,16772.0,E,
1106.7,288.9,485.9,3566.7,269.3,1356.8,-3211.2,16742.4,E,
1109.4,290.0,486.0,3566.9,269.8,1340.4,-3297.6,16791.6,E,
1096.5,290.2,486.3,3566.8,269.9,1336.4,-3373.2,16805.6,E,
1100.4,290.2,484.7,3566.6,270.0,1302.0,-3436.4,16822.0,E,
1100.6,290.4,485.9,3567.2,270.0,1235.6,-3501.6,16860.8,E,
1100.7,290.3,485.9,3564.0,270.7,1191.2,-3578.0,16835.6,E,
1099.3,289.6,487.9,3564.4,270.9,1083.6,-3615.6,16861.6,E,
1099.5,289.7,488.3,3564.1,272.7,1075.2,-3659.6,16757.2,E,
1100.0,289.8,488.4,3564.0,272.8,1064.4,-3711.2,16686.0,E,
1103.9,290.6,488.3,3564.0,273.0,942.4,-3616.8,16877.2,E,
1103.4,290.8,488.0,3565.0,273.0,964.4,-3606.0,16918.4,E,
1103.2,287.7,487.9,3563.4,272.5,1008.8,-3514.0,16845.2,E,
1106.6,288.2,487.7,3563.3,272.4,1007.2,-3477.6,16874.8,E,
1107.3,288.1,490.3,3565.0,272.9,998.8,-3444.4,16972.8,E,
1107.2,288.5,487.4,3564.5,272.6,993.2,-3374.0,17052.8,E,
1107.4,288.6,487.1,3568.0,271.0,1006.0,-3322.4,17092.4,E,
1107.4,288.6,484.5,3567.9,270.9,1124.0,-3320.4,16975.2,E,
1107.1,288.3,483.7,3567.9,270.6,1182.4,-3253.2,16980.4,E,
1105.9,289.6,482.9,3568.0,267.0,1162.8,-3248.4,17046.4,E,
1106.0,288.6,480.9,3569.5,267.1,1304.4,-3412.0,16872.0,E,
1111.2,287.6,480.4,3569.5,267.1,1348.8,-3459.6,16784.4,E,
1113.3,292.1,479.5,3575.0,267.1,1330.8,-3540.4,16820.0,E,
1112.2,292.0,478.3,3575.0,267.2,1338.0,-3659.6,16733.6,E,
1111.4,292.5,476.9,3572.2,266.2,1275.6,-3692.0,16696.8,E,
1111.3,292.2,477.9,3572.6,266.6,1282.8,-3702.4,16638.0,E,
1111.0,292.1,477.4,3572.3,268.8,1237.6,-3769.6,16735.2,E,
1111.6,291.8,476.5,3572.1,268.7,1220.8,-3749.6,16901.6,E,
1111.2,291.0,476.8,3571.7,268.1,1377.2,-3905.2,16866.8,E,
1111.5,289.0,476.4,3571.8,270.5,1628.0,-3944.8,16729.6,E,
1111.3,289.6,478.9,3570.4,270.2,1771.2,-3950.0,16711.2,E,
1106.1,290.4,480.0,3569.1,269.8,1832.0,-4022.8,16718.0,E,
1106.5,289.5,478.3,3563.2,269.8,1895.6,-4022.4,16727.2,E,
1106.1,288.9,478.8,3563.8,269.7,1971.6,-3982.4,16768.4,E,
1106.0,288.9,479.4,3565.0,270.1,2108.8,-4023.2,16664.0,E,
1105.5,290.2,479.9,3565.3,269.8,2127.6,-4049.6,16648.0,E,
1106.2,289.5,480.0,3565.3,268.8,2184.0,-4051.6,16534.0,E,
1105.3,289.5,480.6,3564.9,269.1,2170.4,-4100.0,16485.6,E,
1104.0,292.2,479.5,3565.3,269.7,1981.2,-4096.0,16590.8,E,
1104.4,293.1,479.9,3565.2,270.7,1800.0,-4164.0,16675.2,E,
1107.5,291.3,479.9,3565.1,270.6,1697.6,-4119.2,16638.8,E,
1107.5,291.2,479.1,3566.4,271.0,1656.8,-4134.0,16577.6,E,
1105.0,290.0,480.5,3567.7,271.0,1648.4,-4168.8,16546.4,E,
1105.9,290.3,480.8,3567.1,270.5,1624.8,-4199.2,16542.8,E,
1106.0,290.2,480.9,3567.2,270.7,1563.2,-4218.0,16603.6,E,
1105.9,288.7,480.3,3566.9,270.7,1563.2,-4222.0,16643.2,E,
1104.5,289.8,480.2,3566.7,271.1,1574.8,-4196.8,16637.6,E,
1104.5,290.4,481.0,3567.0,270.5,1573.2,-4222.0,16638.8,E,
1106.4,289.4,479.5,3567.3,270.5,1541.6,-4198.0,16679.2,E,
1104.7,288.4,479.1,3566.1,270.6,1562.0,-4109.6,16712.8,E,
1102.1,290.3,477.7,3565.0,270.7,1597.2,-4149.2,16736.0,E,
1100.7,286.6,476.0,3565.0,271.1,1607.2,-4085.6,16808.4,E,
1100.2,286.3,476.0,3565.7,271.1,1586.0,-4044.8,16840.0,E,
1099.8,285.6,476.8,3566.4,271.6,1606.0,-4016.0,16819.2,E,
1099.7,285.3,477.0,3566.4,271.6,1618.0,-3978.0,16834.4,E,
1100.0,285.4,477.1,3566.4,271.9,1613.2,-4036.0,16824.0,E,
1099.4,286.7,477.0,3566.7,271.8,1607.2,-4108.8,16808.0,E,
1100.4,286.9,476.0,3566.5,272.3,1596.0,-4068.8,16790.0,E,
1098.5,287.3,477.9,3566.2,272.3,1653.2,-4082.0,16721.2,E,
1103.9,288.1,477.9,3567.4,272.4,1626.4,-4145.2,16670.4,E,
1103.2,287.4,478.3,3568.7,271.9,1583.6,-4148.0,16670.8,E,
1104.9,290.8,479.8,3569.0,271.5,1575.2,-4207.2,16635.6,E,
1105.4,291.1,479.7,3569.3,271.2,1591.2,-4302.8,16578.8,E,
1106.0,291.5,478.8,3568.8,272.2,1570.4,-4334.8,16621.6,E,
1104.4,291.3,478.5,3568.8,272.3,1613.2,-4352.4,16574.8,E,
1105.0,291.4,477.6,3569.0,272.0,1644.4,-4331.6,16528.8,E,
1106.5,289.2,477.3,3568.9,272.3,1666.8,-4317.6,16526.4,E,
1105.5,288.9,478.2,3569.1,272.4,1709.2,-4363.6,16509.2,E,
1107.3,288.0,478.1,3569.1,270.4,1704.0,-4348.0,16532.0,E,
1107.2,288.1,478.3,3569.1,270.3,1748.0,-4362.4,16527.2,E,
1107.9,289.0,478.1,3570.4,270.8,1774.0,-4347.2,16527.6,E,
1107.8,288.6,478.3,3570.6,270.5,1776.4,-4334.0,16552.4,E,
1107.9,288.7,478.6,3570.3,270.6,1802.4,-4320.4,16564.0,E,
1107.4,288.5,478.1,3569.8,269.7,1817.6,-4330.4,16549.6,E,
1108.7,292.5,477.5,3569.7,269.4,1818.0,-4309.2,16567.2,E,
1103.0,294.2,478.5,3569.6,269.7,1820.8,-4297.6,16584.8,E,
1099.1,292.9,478.8,3569.7,269.5,1818.0,-4296.8,16606.0,E,
1099.1,291.8,478.1,3570.0,269.4,1823.6,-4286.4,16624.8,E,
1099.1,290.7,477.9,3567.9,271.4,1799.6,-4292.0,16611.6,E,
1095.5,290.7,477.3,3568.2,271.5,1784.0,-4237.2,16619.2,E,
1094.6,290.9,476.7,3566.6,271.6,1762.4,-4244.8,16632.4,E,
1094.7,290.6,475.9,3566.1,271.4,1760.0,-4231.2,16629.6,E,
1094.5,290.7,474.7,3566.0,271.6,1741.2,-4186.8,16632.4,E,
1094.8,291.1,474.2,3566.3,270.7,1713.2,-4178.4,16646.4,E,
1095.1,287.4,473.7,3566.4,270.9,1703.2,-4258.0,16634.8,E,
